date,latitude,longitude,name,d2m,t2m,swvl1,jumlah_hotspot,frp
2024-10-05,4.000000000000009,97.2999999999998,Aceh,19.40206000000001,21.346100000000035,0.42520577,0,0.0
2024-05-18,2.800000000000008,97.6999999999998,Aceh,24.232320000000016,29.00720000000001,0.39931816,0,0.0
2024-08-12,3.000000000000008,97.6999999999998,Aceh,21.471600000000024,24.763500000000025,0.42030117,0,0.0
2024-05-04,4.500000000000007,97.09999999999982,Aceh,21.777030000000025,24.684050000000013,0.41120476,0,0.0
2023-11-23,4.000000000000009,97.2999999999998,Aceh,19.306700000000035,21.228400000000025,0.42161125,0,0.0
2024-08-27,2.700000000000008,97.89999999999978,Aceh,23.751059999999995,23.86065000000002,0.43024772,0,0.0
2023-02-09,4.800000000000006,95.99999999999989,Aceh,21.76920000000001,26.12954000000002,0.40324402,0,0.0
2024-10-22,3.900000000000009,96.89999999999984,Aceh,14.43353000000002,25.82705000000004,0.34321594,0,0.0
2023-10-23,3.3000000000000083,97.5999999999998,Aceh,17.647580000000005,20.80956000000004,0.42368644,0,0.0
2023-08-07,2.200000000000008,98.09999999999977,Aceh,24.207449999999994,27.370540000000005,0.38768658,0,0.0
2023-07-30,4.1000000000000085,97.6999999999998,Aceh,21.213250000000016,24.75848000000002,0.38630024,0,0.0
2023-01-22,3.6000000000000085,96.99999999999984,Aceh,22.20287000000002,24.76916,0.4181693,0,0.0
2023-01-25,4.800000000000006,96.79999999999984,Aceh,15.359950000000026,21.31265000000002,0.40696716,0,0.0
2024-05-09,5.000000000000005,97.19999999999982,Aceh,24.158600000000035,30.11913000000004,0.39180428,0,0.0
2024-09-27,4.400000000000008,96.79999999999984,Aceh,16.531200000000013,20.93347,0.40398297,0,0.0
2024-08-21,5.500000000000004,95.39999999999992,Aceh,22.94433000000004,29.879819999999995,0.444155,0,0.0
2023-01-29,3.5000000000000084,97.79999999999978,Aceh,21.29278000000005,24.987000000000023,0.42021832,0,0.0
2024-02-29,3.900000000000009,96.89999999999984,Aceh,20.97305,24.69335000000001,0.4074467,0,0.0
2024-10-22,4.200000000000008,97.6999999999998,Aceh,21.053800000000024,27.002560000000017,0.38695854,0,0.0
2023-03-21,2.800000000000008,97.6999999999998,Aceh,23.253870000000006,26.79937000000001,0.39248222,0,0.0
2023-04-17,4.300000000000008,97.4999999999998,Aceh,17.70010000000002,25.086970000000008,0.33890644,0,0.0
2024-10-11,5.100000000000005,97.09999999999982,Aceh,25.354300000000023,27.21786000000003,0.44958714,0,0.0
2023-07-21,3.3000000000000083,97.19999999999982,Aceh,21.87115,25.7491,0.3806632,0,0.0
2023-10-04,4.200000000000008,97.99999999999976,Aceh,24.14596,29.053830000000005,0.47257343,0,0.0
2023-09-15,3.200000000000008,97.5999999999998,Aceh,19.44036,24.164360000000045,0.4168396,0,0.0
2024-02-19,4.700000000000006,96.79999999999984,Aceh,20.156949999999995,22.345360000000028,0.41803414,0,0.0
2023-01-14,4.300000000000008,97.09999999999982,Aceh,17.821680000000015,20.59295000000003,0.39277866,0,0.0
2023-05-31,2.600000000000008,96.09999999999988,Aceh,24.21566000000001,27.747770000000003,0.2168906,0,0.0
2023-05-06,4.600000000000007,97.5999999999998,Aceh,24.99630000000002,28.35513000000003,0.4772862,0,0.0
2024-06-01,4.700000000000006,97.4999999999998,Aceh,22.44058000000001,28.333860000000016,0.4299905,0,0.0
2024-08-14,4.300000000000008,96.09999999999988,Aceh,24.51092,27.53674000000001,0.41225323,0,0.0
2023-01-31,2.800000000000008,97.79999999999978,Aceh,23.57977,28.753100000000018,0.3720638,0,0.0
2024-08-01,5.100000000000005,97.4999999999998,Aceh,23.4563,30.72540000000004,0.2311968,0,0.0
2023-11-16,3.900000000000009,96.79999999999984,Aceh,21.797900000000027,24.961880000000008,0.42209953,0,0.0
2024-02-01,4.500000000000007,98.09999999999977,Aceh,25.10107000000005,28.29534000000001,0.3496268,0,0.0
2023-05-20,4.600000000000007,95.89999999999988,Aceh,23.07195000000001,28.99276000000004,0.30212185,0,0.0
2023-07-04,4.800000000000006,96.79999999999984,Aceh,15.390340000000036,23.09274000000005,0.36870465,0,0.0
2024-01-19,4.1000000000000085,97.99999999999976,Aceh,23.52108000000004,27.97988000000004,0.46781704,0,0.0
2023-12-29,4.500000000000007,95.89999999999988,Aceh,24.17773,28.192499999999995,0.41242546,0,0.0
